"","subnum","condition","task","order","trial","interference","date","max","exponent","threshold","correct","rt1","rt2","r","addends","sum","digits","int_score","trial_time","dot","dob","age","gender","abacus_q","finger.counter","male","gender.12"
"2963",23,"interference","interference",3,22,1,"4/21/15 12:35",32.1,1.2,18,1,4.19,4.97,50,1,50,"11   6  33",89,8.36,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2964",23,"interference","interference",3,23,1,"4/21/15 12:35",34.2,1.2,19,1,4.01,4.75,56,1,56,"5  35  16",85,8.3,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2965",23,"interference","interference",3,24,1,"4/21/15 12:35",36.4,1.2,20,0,20.49,21.36,74,1,83,"12  37  34",60,24.9,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2966",23,"interference","interference",3,25,1,"4/21/15 12:35",34.2,1.2,19,0,4.96,5.8,83,1,93,"33  27  33",80,9.34,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2967",23,"interference","interference",3,26,1,"4/21/15 12:35",32.1,1.2,18,1,5.96,6.72,65,1,65,"10  24  31",76,10.1,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2968",23,"interference","interference",3,27,1,"4/21/15 12:35",34.2,1.2,19,0,17.26,18.07,64,1,75,"29  33  13",90,21.5,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2969",23,"interference","interference",3,28,1,"4/21/15 12:35",32.1,1.2,18,0,7.95,8.7,56,1,66,"31  29   6",98,12.1,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2970",23,"interference","interference",3,29,1,"4/21/15 12:35",30,1.2,17,1,3.94,4.64,43,1,43,"31   8   4",93,7.96,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2971",23,"interference","interference",3,30,1,"4/21/15 12:35",32.1,1.2,18,1,3.87,4.6,50,1,50,"33   4  13",86,8.06,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2972",23,"interference","interference",3,31,1,"4/21/15 12:35",34.2,1.2,19,1,4.85,5.49,77,1,77,"33  22  22",93,9.03,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2973",23,"interference","interference",3,32,1,"4/21/15 12:35",36.4,1.2,20,1,7.7,8.47,97,1,97,"36  35  26",83,12.1,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2974",23,"interference","interference",3,33,1,"4/21/15 12:35",38.6,1.2,21,1,3.19,4.07,49,1,49,"38   4   7",83,7.51,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2975",23,"interference","interference",3,34,1,"4/21/15 12:35",40.8,1.2,22,0,16.66,17.55,68,1,95,"27  26  42",96,21.2,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2976",23,"interference","interference",3,35,1,"4/21/15 12:35",38.6,1.2,21,1,3.93,4.63,77,1,77,"2  35  40",89,7.76,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2977",23,"interference","interference",3,36,1,"4/21/15 12:35",40.8,1.2,22,1,3.79,4.62,97,1,97,"40  40  17",83,7.89,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2978",23,"interference","interference",3,37,1,"4/21/15 12:35",43.1,1.2,23,1,4.22,5.06,70,1,70,"7  44  19",86,8.65,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2979",23,"interference","interference",3,38,1,"4/21/15 12:35",45.3,1.2,24,0,15.47,16.32,78,1,93,"45  38  10",87,19.8,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"2980",23,"interference","interference",3,39,1,"4/21/15 12:35",43.1,1.2,23,1,3.92,4.66,80,1,80,"44   3  33",86,8.13,"4/21/15","6/10/02",12.862423,"M","yes - once at boy scounts, no 5s bead, didn't use",0,1,2
"3028",24,"baseline","baseline",2,4,0,"4/23/15 11:09",2.3,1.2,2,1,1.31,1.83,6,1,6,"2  2  2",-1,7.85,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3029",24,"baseline","baseline",2,5,0,"4/23/15 11:09",3.74,1.2,3,1,0.7,1.22,9,1,9,"5  3  1",-1,7.7,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3030",24,"baseline","baseline",2,6,0,"4/23/15 11:09",5.28,1.2,4,1,0.85,1.55,10,1,10,"3  1  6",-1,8.06,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3031",24,"baseline","baseline",2,7,0,"4/23/15 11:09",6.9,1.2,5,1,2.85,3.57,13,1,13,"5  1  7",-1,10.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3032",24,"baseline","baseline",2,8,0,"4/23/15 11:09",8.59,1.2,6,1,1.24,2.04,18,1,18,"9  2  7",-1,8.44,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3033",24,"baseline","baseline",2,9,0,"4/23/15 11:09",10.3,1.2,7,1,1.21,1.99,13,1,13,"9  2  2",-1,8.21,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3034",24,"baseline","baseline",2,10,0,"4/23/15 11:09",12.1,1.2,8,0,5.26,5.95,32,1,27,"13   8   6",-1,12.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3035",24,"baseline","baseline",2,11,0,"4/23/15 11:09",10.3,1.2,7,1,2.34,2.95,22,1,22,"7  9  6",-1,9.6,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3036",24,"baseline","baseline",2,12,0,"4/23/15 11:09",12.1,1.2,8,1,1.42,2.18,24,1,24,"12   8   4",-1,8.62,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3037",24,"baseline","baseline",2,13,0,"4/23/15 11:09",14,1.2,9,1,2.28,3.07,29,1,29,"15   4  10",-1,9.74,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3038",24,"baseline","baseline",2,14,0,"4/23/15 11:09",15.8,1.2,10,1,1.17,1.83,26,1,26,"5  15   6",-1,8.57,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3039",24,"baseline","baseline",2,15,0,"4/23/15 11:09",17.8,1.2,11,1,3.11,4.34,36,1,36,"18  13   5",-1,11.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3040",24,"baseline","baseline",2,16,0,"4/23/15 11:09",19.7,1.2,12,1,3.62,4.36,49,1,49,"13  19  17",-1,11.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3041",24,"baseline","baseline",2,17,0,"4/23/15 11:09",21.7,1.2,13,1,5.93,6.62,49,1,49,"13  13  23",-1,13.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3042",24,"baseline","baseline",2,18,0,"4/23/15 11:09",23.7,1.2,14,0,2.05,2.72,51,1,61,"23  18  20",-1,9.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3043",24,"baseline","baseline",2,19,0,"4/23/15 11:09",21.7,1.2,13,1,5.1,6.02,53,1,53,"22  17  14",-1,13,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3044",24,"baseline","baseline",2,20,0,"4/23/15 11:09",23.7,1.2,14,1,4.04,4.81,48,1,48,"24  15   9",-1,11.6,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3045",24,"baseline","baseline",2,21,0,"4/23/15 11:09",25.8,1.2,15,0,9.88,10.5,44,1,43,"2  15  26",-1,17.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3046",24,"baseline","baseline",2,22,0,"4/23/15 11:09",23.7,1.2,14,1,5.79,6.48,50,1,50,"3  24  23",-1,13.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3047",24,"baseline","baseline",2,23,0,"4/23/15 11:09",25.8,1.2,15,1,9.71,10.54,61,1,61,"27  26   8",-1,17.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3048",24,"baseline","baseline",2,24,0,"4/23/15 11:09",27.9,1.2,16,1,4.56,5.34,57,1,57,"26   2  29",-1,11.9,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3049",24,"baseline","baseline",2,25,0,"4/23/15 11:09",30,1.2,17,1,1.92,4.25,39,1,39,"3  29   7",-1,10.8,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3050",24,"baseline","baseline",2,26,0,"4/23/15 11:09",32.1,1.2,18,1,7.9,8.69,65,1,65,"5  31  29",-1,15.4,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3051",24,"baseline","baseline",2,27,0,"4/23/15 11:09",34.2,1.2,19,0,16.44,17.26,72,1,70,"9  26  35",-1,24.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3052",24,"baseline","baseline",2,28,0,"4/23/15 11:09",32.1,1.2,18,1,6.63,7.41,72,1,72,"21  32  19",-1,14.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3053",24,"baseline","baseline",2,29,0,"4/23/15 11:09",34.2,1.2,19,0,4.25,4.96,74,1,77,"33  21  23",-1,11.9,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3054",24,"baseline","baseline",2,30,0,"4/23/15 11:09",32.1,1.2,18,1,4.96,5.73,86,1,86,"32  22  32",-1,12.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3055",24,"baseline","baseline",2,31,0,"4/23/15 11:09",34.2,1.2,19,1,8.1,8.89,76,1,76,"34   7  35",-1,15.7,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3056",24,"baseline","baseline",2,32,0,"4/23/15 11:09",36.4,1.2,20,1,11.29,13.75,97,1,97,"26  36  35",-1,20.7,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3057",24,"baseline","baseline",2,33,0,"4/23/15 11:09",38.6,1.2,21,1,3.53,4.15,77,1,77,"1  36  40",-1,10.7,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3058",24,"baseline","baseline",2,34,0,"4/23/15 11:09",40.8,1.2,22,0,9.63,10.43,41,1,108,"39  28  41",-1,17.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3059",24,"baseline","baseline",2,35,0,"4/23/15 11:09",38.6,1.2,21,0,13.95,14.86,56,1,54,"3  13  38",-1,21.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3060",24,"baseline","baseline",2,36,0,"4/23/15 11:09",36.4,1.2,20,1,11.51,12.28,58,1,58,"11  12  35",-1,18.9,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3061",24,"baseline","baseline",2,37,0,"4/23/15 11:09",38.6,1.2,21,1,7.84,8.53,63,1,63,"8  40  15",-1,15,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3062",24,"baseline","baseline",2,38,0,"4/23/15 11:09",40.8,1.2,22,1,5.09,5.71,77,1,77,"27  10  40",-1,12.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3063",24,"baseline","baseline",2,39,0,"4/23/15 11:09",43.1,1.2,23,1,2.73,3.48,79,1,79,"30  44   5",-1,10.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3068",24,"blindfold","blindfold",3,4,0,"4/23/15 11:19",2.3,1.2,2,1,0.66,1.08,4,1,4,"1  1  2",-1,7.28,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3069",24,"blindfold","blindfold",3,5,0,"4/23/15 11:19",3.74,1.2,3,1,1.1,1.57,7,1,7,"2  2  3",-1,7.72,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3070",24,"blindfold","blindfold",3,6,0,"4/23/15 11:19",5.28,1.2,4,1,0.72,1.35,12,1,12,"6  5  1",-1,7.85,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3071",24,"blindfold","blindfold",3,7,0,"4/23/15 11:19",6.9,1.2,5,1,1.25,1.95,12,1,12,"6  2  4",-1,8.37,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3072",24,"blindfold","blindfold",3,8,0,"4/23/15 11:19",8.59,1.2,6,1,2.71,3.48,26,1,26,"8  10   8",-1,9.76,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3073",24,"blindfold","blindfold",3,9,0,"4/23/15 11:19",10.3,1.2,7,1,1.98,2.84,27,1,27,"9   8  10",-1,9.19,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3074",24,"blindfold","blindfold",3,10,0,"4/23/15 11:19",12.1,1.2,8,1,2.56,3.24,15,1,15,"11   3   1",-1,9.65,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3075",24,"blindfold","blindfold",3,11,0,"4/23/15 11:19",14,1.2,9,1,8.32,8.94,22,1,22,"13   8   1",-1,15.4,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3076",24,"blindfold","blindfold",3,12,0,"4/23/15 11:19",15.8,1.2,10,0,1.99,2.75,53,1,43,"15  16  12",-1,9.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3077",24,"blindfold","blindfold",3,13,0,"4/23/15 11:19",14,1.2,9,1,4.92,5.67,35,1,35,"14   8  13",-1,12.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3078",24,"blindfold","blindfold",3,14,0,"4/23/15 11:19",15.8,1.2,10,0,6.43,7.16,34,1,33,"13   4  16",-1,14,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3079",24,"blindfold","blindfold",3,15,0,"4/23/15 11:19",14,1.2,9,1,1.26,1.93,26,1,26,"13   3  10",-1,8.44,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3080",24,"blindfold","blindfold",3,16,0,"4/23/15 11:19",15.8,1.2,10,1,1.7,2.48,28,1,28,"5  16   7",-1,9.22,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3081",24,"blindfold","blindfold",3,17,0,"4/23/15 11:19",17.8,1.2,11,1,3.1,3.94,38,1,38,"19   5  14",-1,10.8,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3082",24,"blindfold","blindfold",3,18,0,"4/23/15 11:19",19.7,1.2,12,1,3.13,4.01,47,1,47,"15  11  21",-1,10.8,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3083",24,"blindfold","blindfold",3,19,0,"4/23/15 11:19",21.7,1.2,13,1,4.77,5.44,56,1,56,"17  18  21",-1,12.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3084",24,"blindfold","blindfold",3,20,0,"4/23/15 11:19",23.7,1.2,14,1,3.09,4.35,31,1,31,"6   1  24",-1,11,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3085",24,"blindfold","blindfold",3,21,0,"4/23/15 11:19",25.8,1.2,15,1,3.23,4.44,53,1,53,"21  26   6",-1,11.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3086",24,"blindfold","blindfold",3,22,0,"4/23/15 11:19",27.9,1.2,16,1,4.68,5.44,64,1,64,"12  28  24",-1,12,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3087",24,"blindfold","blindfold",3,23,0,"4/23/15 11:19",30,1.2,17,1,3.08,3.84,49,1,49,"7  29  13",-1,10.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3088",24,"blindfold","blindfold",3,24,0,"4/23/15 11:19",32.1,1.2,18,1,1.93,2.61,44,1,44,"8  31   5",-1,9.14,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3089",24,"blindfold","blindfold",3,25,0,"4/23/15 11:19",34.2,1.2,19,0,4.69,5.47,64,1,74,"35  24  15",-1,12.4,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3090",24,"blindfold","blindfold",3,26,0,"4/23/15 11:19",32.1,1.2,18,1,2.18,3.05,64,1,64,"29  31   4",-1,9.76,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3091",24,"blindfold","blindfold",3,27,0,"4/23/15 11:19",34.2,1.2,19,1,7.49,8.42,92,1,92,"30  27  35",-1,15.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3092",24,"blindfold","blindfold",3,28,0,"4/23/15 11:19",36.4,1.2,20,1,5.66,6.31,62,1,62,"16  11  35",-1,13.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3093",24,"blindfold","blindfold",3,29,0,"4/23/15 11:19",38.6,1.2,21,1,2.83,3.53,63,1,63,"11  40  12",-1,9.98,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3094",24,"blindfold","blindfold",3,30,0,"4/23/15 11:19",40.8,1.2,22,1,5.69,6.44,98,1,98,"32  42  24",-1,13.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3095",24,"blindfold","blindfold",3,31,0,"4/23/15 11:19",43.1,1.2,23,1,2.95,3.94,74,1,74,"27   3  44",-1,10.7,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3096",24,"blindfold","blindfold",3,32,0,"4/23/15 11:19",45.3,1.2,24,1,5.3,6.03,71,1,71,"44  10  17",-1,12.8,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3097",24,"blindfold","blindfold",3,33,0,"4/23/15 11:19",47.6,1.2,25,1,6.27,7.28,101,1,101,"32  49  20",-1,14.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3098",24,"blindfold","blindfold",3,34,0,"4/23/15 11:19",49.9,1.2,26,1,4,4.94,103,1,103,"30  51  22",-1,11.6,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3099",24,"blindfold","blindfold",3,35,0,"4/23/15 11:19",52.2,1.2,27,0,17.51,18.21,89,1,115,"45  19  51",-1,25.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3100",24,"blindfold","blindfold",3,36,0,"4/23/15 11:19",49.9,1.2,26,1,6.49,7.57,125,1,125,"31  44  50",-1,14.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3101",24,"blindfold","blindfold",3,37,0,"4/23/15 11:19",52.2,1.2,27,0,16.26,17.29,91,1,106,"39  14  53",-1,24.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3102",24,"blindfold","blindfold",3,38,0,"4/23/15 11:19",49.9,1.2,26,0,10.58,11.43,121,1,129,"49  41  39",-1,18.4,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3103",24,"blindfold","blindfold",3,39,0,"4/23/15 11:19",47.6,1.2,25,1,9.88,10.84,120,1,120,"47  32  41",-1,17.7,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3152",24,"stillhands","stillhands",4,4,0,"4/23/15 11:30",2.3,1.2,2,1,1.38,1.85,4,1,4,"1  1  2",-1,8.04,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3153",24,"stillhands","stillhands",4,5,0,"4/23/15 11:30",3.74,1.2,3,1,1.41,1.95,9,1,9,"3  2  4",-1,8.39,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3154",24,"stillhands","stillhands",4,6,0,"4/23/15 11:30",5.28,1.2,4,1,1.58,2.2,13,1,13,"6  4  3",-1,8.77,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3155",24,"stillhands","stillhands",4,7,0,"4/23/15 11:30",6.9,1.2,5,1,1.6,2.4,18,1,18,"7  4  7",-1,9.05,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3156",24,"stillhands","stillhands",4,8,0,"4/23/15 11:30",8.59,1.2,6,1,1.61,2.29,16,1,16,"4   2  10",-1,8.64,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3157",24,"stillhands","stillhands",4,9,0,"4/23/15 11:30",10.3,1.2,7,1,2.26,3,16,1,16,"5  2  9",-1,9.41,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3158",24,"stillhands","stillhands",4,10,0,"4/23/15 11:30",12.1,1.2,8,1,2.94,3.67,26,1,26,"1  13  12",-1,10.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3159",24,"stillhands","stillhands",4,11,0,"4/23/15 11:30",14,1.2,9,1,3.56,4.25,24,1,24,"14   3   7",-1,10.9,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3160",24,"stillhands","stillhands",4,12,0,"4/23/15 11:30",15.8,1.2,10,1,1.61,2.23,31,1,31,"15  12   4",-1,8.9,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3161",24,"stillhands","stillhands",4,13,0,"4/23/15 11:30",17.8,1.2,11,1,7.44,8.07,31,1,31,"13   1  17",-1,14.8,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3162",24,"stillhands","stillhands",4,14,0,"4/23/15 11:30",19.7,1.2,12,1,2.51,3.38,37,1,37,"20   2  15",-1,9.9,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3163",24,"stillhands","stillhands",4,15,0,"4/23/15 11:30",21.7,1.2,13,1,3.3,4.09,38,1,38,"4  13  21",-1,10.9,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3164",24,"stillhands","stillhands",4,16,0,"4/23/15 11:30",23.7,1.2,14,1,2.31,2.99,47,1,47,"24  20   3",-1,9.62,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3165",24,"stillhands","stillhands",4,17,0,"4/23/15 11:30",25.8,1.2,15,1,11.59,12.26,62,1,62,"21  16  25",-1,19.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3166",24,"stillhands","stillhands",4,18,0,"4/23/15 11:30",27.9,1.2,16,0,11.77,12.56,60,1,62,"28  16  18",-1,19.3,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3167",24,"stillhands","stillhands",4,19,0,"4/23/15 11:30",25.8,1.2,15,1,2.08,2.77,34,1,34,"7  26   1",-1,9.47,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3168",24,"stillhands","stillhands",4,20,0,"4/23/15 11:30",27.9,1.2,16,0,5.46,6.2,57,1,54,"15  12  27",-1,13,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3169",24,"stillhands","stillhands",4,21,0,"4/23/15 11:30",25.8,1.2,15,1,4.71,5.34,41,1,41,"1  13  27",-1,12,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3170",24,"stillhands","stillhands",4,22,0,"4/23/15 11:30",27.9,1.2,16,1,2.44,3.11,59,1,59,"27  24   8",-1,9.78,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3171",24,"stillhands","stillhands",4,23,0,"4/23/15 11:30",30,1.2,17,1,14.64,15.34,57,1,57,"29   7  21",-1,22.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3172",24,"stillhands","stillhands",4,24,0,"4/23/15 11:30",32.1,1.2,18,1,6.33,7.04,69,1,69,"26  11  32",-1,13.8,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3173",24,"stillhands","stillhands",4,25,0,"4/23/15 11:30",34.2,1.2,19,1,8.55,9.27,95,1,95,"35  26  34",-1,16.2,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3174",24,"stillhands","stillhands",4,26,0,"4/23/15 11:30",36.4,1.2,20,0,11.16,11.83,81,1,91,"23  32  36",-1,18.7,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3175",24,"stillhands","stillhands",4,27,0,"4/23/15 11:30",34.2,1.2,19,1,6.48,7.19,78,1,78,"33  26  19",-1,14.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3176",24,"stillhands","stillhands",4,28,0,"4/23/15 11:30",36.4,1.2,20,1,11.65,12.35,98,1,98,"34  28  36",-1,19.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3177",24,"stillhands","stillhands",4,29,0,"4/23/15 11:30",38.6,1.2,21,1,10.76,11.66,66,1,66,"15  39  12",-1,18.4,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3178",24,"stillhands","stillhands",4,30,0,"4/23/15 11:30",40.8,1.2,22,0,7.75,8.52,82,1,81,"41  27  13",-1,15.4,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3179",24,"stillhands","stillhands",4,31,0,"4/23/15 11:30",38.6,1.2,21,1,1.92,2.61,72,1,72,"40   2  30",-1,8.91,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3180",24,"stillhands","stillhands",4,32,0,"4/23/15 11:30",40.8,1.2,22,1,5.98,6.75,93,1,93,"15  40  38",-1,13.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3181",24,"stillhands","stillhands",4,33,0,"4/23/15 11:30",43.1,1.2,23,0,4.44,5.09,88,1,108,"23  44  41",-1,12,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3182",24,"stillhands","stillhands",4,34,0,"4/23/15 11:30",40.8,1.2,22,1,6.06,6.91,75,1,75,"40   9  26",-1,13.5,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3183",24,"stillhands","stillhands",4,35,0,"4/23/15 11:30",43.1,1.2,23,0,12.33,13.15,98,1,108,"28  36  44",-1,20.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3184",24,"stillhands","stillhands",4,36,0,"4/23/15 11:30",40.8,1.2,22,0,5.42,6.23,65,1,75,"13  41  21",-1,13.1,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3185",24,"stillhands","stillhands",4,37,0,"4/23/15 11:30",38.6,1.2,21,1,2.45,3.2,70,1,70,"14  16  40",-1,9.96,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3186",24,"stillhands","stillhands",4,38,0,"4/23/15 11:30",40.8,1.2,22,1,2.37,3.24,84,1,84,"40   4  40",-1,9.68,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3187",24,"stillhands","stillhands",4,39,0,"4/23/15 11:30",43.1,1.2,23,1,3.04,4.11,76,1,76,"2  30  44",-1,10.6,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3110",24,"interference","interference",1,4,1,"4/23/15 10:58",2.3,1.2,2,1,2.93,3.46,5,1,5,"2  2  1",100,6.45,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3111",24,"interference","interference",1,5,1,"4/23/15 10:58",3.74,1.2,3,1,2.61,3.18,8,1,8,"4  3  1",97,6.48,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3112",24,"interference","interference",1,6,1,"4/23/15 10:58",5.28,1.2,4,1,2.68,3.42,13,1,13,"5  4  4",97,6.95,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3113",24,"interference","interference",1,7,1,"4/23/15 10:58",6.9,1.2,5,1,2.54,3.29,18,1,18,"5  5  8",96,6.72,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3114",24,"interference","interference",1,8,1,"4/23/15 10:58",8.59,1.2,6,1,3.26,3.98,16,1,16,"4   2  10",101,7.23,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3115",24,"interference","interference",1,9,1,"4/23/15 10:58",10.3,1.2,7,1,3.4,4.12,15,1,15,"3   1  11",100,7.43,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
"3116",24,"interference","interference",1,10,1,"4/23/15 10:58",12.1,1.2,8,1,3.86,4.58,21,1,21,"1   8  12",99,7.72,"4/23/15","3/22/03",12.08761123,"M","",0,1,2
