subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
6,stillhands,stillhands,2,34,0,20130718T145505,4.53E+01,1.20E+00,24,0,9.33,10.03,85,1,87,7  35  45,-1,1.32E+01
6,stillhands,stillhands,2,35,0,20130718T145505,4.31E+01,1.20E+00,23,1,6.73,7.34,74,1,74,9  21  44,-1,1.05E+01
6,stillhands,stillhands,2,36,0,20130718T145505,4.53E+01,1.20E+00,24,0,20.49,21.05,74,1,78,9  44  25,-1,2.41E+01
7,baseline,baseline,2,1,0,20130724T112456,3,1.20E+00,1,1,3.41,3.89,8,1,8,3  3  2,-1,6.82E+00
7,baseline,baseline,2,2,0,20130724T112456,3,1.20E+00,1,1,1.94,2.29,8,1,8,3  3  2,-1,4.93E+00
7,baseline,baseline,2,3,0,20130724T112456,3,1.20E+00,1,1,1.2,1.67,8,1,8,3  3  2,-1,4.25E+00
7,baseline,baseline,2,4,0,20130724T112456,2.30E+00,1.20E+00,2,1,3.31,3.67,6,1,6,1  3  2,-1,6.22E+00
7,baseline,baseline,2,5,0,20130724T112456,3.74E+00,1.20E+00,3,1,4.06,4.46,7,1,7,1  3  3,-1,7.13E+00
7,baseline,baseline,2,6,0,20130724T112456,5.28E+00,1.20E+00,4,1,1.91,2.38,13,1,13,5  3  5,-1,5.27E+00
7,baseline,baseline,2,7,0,20130724T112456,6.90E+00,1.20E+00,5,1,3.8,4.65,14,1,14,4  7  3,-1,7.53E+00
7,baseline,baseline,2,8,0,20130724T112456,8.59E+00,1.20E+00,6,1,9.55,10.43,21,1,21,9  8  4,-1,1.32E+01
7,baseline,baseline,2,9,0,20130724T112456,1.03E+01,1.20E+00,7,1,2.37,2.88,19,1,19,4  11   4,-1,5.88E+00
7,baseline,baseline,2,10,0,20130724T112456,1.21E+01,1.20E+00,8,1,4.63,5.16,22,1,22,13   8   1,-1,7.92E+00
7,baseline,baseline,2,11,0,20130724T112456,1.40E+01,1.20E+00,9,1,6.78,7.34,32,1,32,14   4  14,-1,1.05E+01
7,baseline,baseline,2,12,0,20130724T112456,1.58E+01,1.20E+00,10,0,13.14,13.6,32,1,30,2  15  13,-1,1.65E+01
7,baseline,baseline,2,13,0,20130724T112456,1.40E+01,1.20E+00,9,0,12.41,12.92,32,1,31,13   6  12,-1,1.58E+01
7,baseline,baseline,2,14,0,20130724T112456,1.21E+01,1.20E+00,8,1,5.31,5.86,21,1,21,3   7  11,-1,8.71E+00
7,baseline,baseline,2,15,0,20130724T112456,1.40E+01,1.20E+00,9,1,5.47,6.06,28,1,28,14   2  12,-1,8.85E+00
7,baseline,baseline,2,16,0,20130724T112456,1.58E+01,1.20E+00,10,1,6.35,6.95,37,1,37,16  11  10,-1,9.81E+00
7,baseline,baseline,2,17,0,20130724T112456,1.78E+01,1.20E+00,11,0,4.61,5.25,46,1,36,18  17   1,-1,8.23E+00
7,baseline,baseline,2,18,0,20130724T112456,1.58E+01,1.20E+00,10,1,13.82,14.31,36,1,36,14  17   5,-1,1.75E+01
7,baseline,baseline,2,19,0,20130724T112456,1.78E+01,1.20E+00,11,1,13.93,14.51,43,1,43,19  12  12,-1,1.74E+01
7,baseline,baseline,2,20,0,20130724T112456,1.97E+01,1.20E+00,12,0,16.39,17.08,51,1,42,18   3  21,-1,2.01E+01
7,baseline,baseline,2,21,0,20130724T112456,1.78E+01,1.20E+00,11,1,14.74,15.3,34,1,34,17  13   4,-1,1.84E+01
7,baseline,baseline,2,22,0,20130724T112456,1.97E+01,1.20E+00,12,1,7.19,7.74,35,1,35,3  20  12,-1,1.05E+01
7,baseline,baseline,2,23,0,20130724T112456,2.17E+01,1.20E+00,13,1,9.7,10.24,40,1,40,4  21  15,-1,1.34E+01
7,baseline,baseline,2,24,0,20130724T112456,2.37E+01,1.20E+00,14,1,16.39,16.89,35,1,35,3   8  24,-1,1.97E+01
7,baseline,baseline,2,25,0,20130724T112456,2.58E+01,1.20E+00,15,1,9.47,10.03,44,1,44,1  25  18,-1,1.30E+01
7,baseline,baseline,2,26,0,20130724T112456,2.79E+01,1.20E+00,16,1,5.13,5.77,34,1,34,2  27   5,-1,8.63E+00
7,baseline,baseline,2,27,0,20130724T112456,3.00E+01,1.20E+00,17,1,15.35,16.1,73,1,73,14  29  30,-1,1.91E+01
7,baseline,baseline,2,28,0,20130724T112456,3.21E+01,1.20E+00,18,1,5.98,6.55,50,1,50,31   9  10,-1,9.37E+00
7,baseline,baseline,2,29,0,20130724T112456,3.42E+01,1.20E+00,19,1,10.89,12.21,51,1,51,33   1  17,-1,1.52E+01
7,baseline,baseline,2,30,0,20130724T112456,3.64E+01,1.20E+00,20,0,14.53,15.09,84,1,104,31  36  37,-1,1.83E+01
7,baseline,baseline,2,31,0,20130724T112456,3.42E+01,1.20E+00,19,1,24.87,25.53,72,1,72,34   8  30,-1,2.84E+01
7,baseline,baseline,2,32,0,20130724T112456,3.64E+01,1.20E+00,20,0,8.5,9.12,50,1,45,1  35   9,-1,1.20E+01
7,baseline,baseline,2,33,0,20130724T112456,3.42E+01,1.20E+00,19,0,21.6,22.14,93,1,91,24  34  33,-1,2.52E+01
7,baseline,baseline,2,34,0,20130724T112456,3.21E+01,1.20E+00,18,0,22.54,23.34,70,1,65,26  32   7,-1,2.64E+01
7,baseline,baseline,2,35,0,20130724T112456,3.00E+01,1.20E+00,17,1,4.96,5.47,54,1,54,20   4  30,-1,8.33E+00
7,blindfold,blindfold,1,1,0,20130724T111354,3,1.20E+00,1,1,1.75,2.11,6,1,6,2  2  2,-1,6.84E+00
7,blindfold,blindfold,1,2,0,20130724T111354,3,1.20E+00,1,1,0.91,1.19,6,1,6,3  2  1,-1,3.84E+00
7,blindfold,blindfold,1,3,0,20130724T111354,3,1.20E+00,1,0,4.77,5.36,7,1,8,1  3  4,-1,8.20E+00
7,blindfold,blindfold,1,4,0,20130724T111354,3,1.20E+00,1,1,1.09,1.47,7,1,7,3  3  1,-1,4.18E+00
7,blindfold,blindfold,1,5,0,20130724T111354,2.30E+00,1.20E+00,2,1,2.56,2.98,7,1,7,2  2  3,-1,5.45E+00
7,blindfold,blindfold,1,6,0,20130724T111354,3.74E+00,1.20E+00,3,1,1.28,1.78,10,1,10,1  5  4,-1,4.64E+00
7,blindfold,blindfold,1,7,0,20130724T111354,5.28E+00,1.20E+00,4,1,0.93,1.4,10,1,10,1  4  5,-1,4.22E+00
7,blindfold,blindfold,1,8,0,20130724T111354,6.90E+00,1.20E+00,5,1,3.5,3.98,14,1,14,8  4  2,-1,6.63E+00
7,blindfold,blindfold,1,9,0,20130724T111354,8.59E+00,1.20E+00,6,1,1.64,2.08,16,1,16,2  10   4,-1,4.79E+00
7,blindfold,blindfold,1,10,0,20130724T111354,1.03E+01,1.20E+00,7,1,0.64,1.09,19,1,19,6  4  9,-1,4.12E+00
7,blindfold,blindfold,1,11,0,20130724T111354,1.21E+01,1.20E+00,8,1,3.09,3.58,24,1,24,12   8   4,-1,6.42E+00
7,blindfold,blindfold,1,12,0,20130724T111354,1.40E+01,1.20E+00,9,0,30,30.09,-1,1,32,12   6  14,-1,3.30E+01
7,blindfold,blindfold,1,13,0,20130724T111354,1.21E+01,1.20E+00,8,1,1.56,1.98,26,1,26,12   2  12,-1,4.62E+00
7,blindfold,blindfold,1,14,0,20130724T111354,1.40E+01,1.20E+00,9,1,8.67,9.03,31,1,31,13   3  15,-1,1.21E+01
7,blindfold,blindfold,1,15,0,20130724T111354,1.58E+01,1.20E+00,10,1,9.85,10.24,40,1,40,7  17  16,-1,1.35E+01
7,blindfold,blindfold,1,16,0,20130724T111354,1.78E+01,1.20E+00,11,1,11.25,11.73,33,1,33,7   8  18,-1,1.46E+01
7,blindfold,blindfold,1,17,0,20130724T111354,1.97E+01,1.20E+00,12,1,12.98,13.5,57,1,57,20  18  19,-1,1.66E+01
7,blindfold,blindfold,1,18,0,20130724T111354,2.17E+01,1.20E+00,13,1,7.24,7.75,42,1,42,23   3  16,-1,1.08E+01
7,blindfold,blindfold,1,19,0,20130724T111354,2.37E+01,1.20E+00,14,1,3.8,4.17,43,1,43,25  13   5,-1,7.23E+00
7,blindfold,blindfold,1,20,0,20130724T111354,2.58E+01,1.20E+00,15,1,14.35,14.9,58,1,58,16  25  17,-1,1.81E+01
7,blindfold,blindfold,1,21,0,20130724T111354,2.79E+01,1.20E+00,16,1,10.19,10.72,50,1,50,14   7  29,-1,1.37E+01
7,blindfold,blindfold,1,22,0,20130724T111354,3.00E+01,1.20E+00,17,1,8.41,8.94,79,1,79,29  20  30,-1,1.18E+01
7,blindfold,blindfold,1,23,0,20130724T111354,3.21E+01,1.20E+00,18,1,3.67,4.46,64,1,64,33  30   1,-1,7.28E+00
7,blindfold,blindfold,1,24,0,20130724T111354,3.42E+01,1.20E+00,19,1,16.42,16.88,94,1,94,28  33  33,-1,1.99E+01
7,blindfold,blindfold,1,25,0,20130724T111354,3.64E+01,1.20E+00,20,0,14.67,15.2,56,1,81,32  37  12,-1,1.83E+01
7,blindfold,blindfold,1,26,0,20130724T111354,3.42E+01,1.20E+00,19,0,19.41,19.87,80,1,91,22  34  35,-1,2.30E+01
7,blindfold,blindfold,1,27,0,20130724T111354,3.21E+01,1.20E+00,18,1,9.64,10.24,42,1,42,1  10  31,-1,1.30E+01
7,blindfold,blindfold,1,28,0,20130724T111354,3.42E+01,1.20E+00,19,1,27.06,27.52,62,1,62,13  15  34,-1,3.06E+01
7,blindfold,blindfold,1,29,0,20130724T111354,3.64E+01,1.20E+00,20,1,23.25,23.85,70,1,70,14  21  35,-1,2.71E+01
7,blindfold,blindfold,1,30,0,20130724T111354,3.86E+01,1.20E+00,21,0,18.9,19.66,104,1,106,36  32  38,-1,2.29E+01
7,blindfold,blindfold,1,31,0,20130724T111354,3.64E+01,1.20E+00,20,0,30,30.09,-1,1,92,37  23  32,-1,3.33E+01
7,blindfold,blindfold,1,32,0,20130724T111354,3.42E+01,1.20E+00,19,1,14,14.51,54,1,54,13   6  35,-1,1.75E+01
7,blindfold,blindfold,1,33,0,20130724T111354,3.64E+01,1.20E+00,20,1,23.43,23.94,77,1,77,28  14  35,-1,2.69E+01
7,blindfold,blindfold,1,34,0,20130724T111354,3.86E+01,1.20E+00,21,1,23.99,24.83,104,1,104,37  27  40,-1,2.79E+01
7,interference,interference,4,1,1,20130724T114749,3,1.20E+00,1,0,9.96,11.18,9,1,8,3  2  3,94,1.35E+01
7,interference,interference,4,2,1,20130724T114749,3,1.20E+00,1,1,6.27,6.69,8,1,8,1  3  4,95,9.15E+00
7,interference,interference,4,3,1,20130724T114749,3,1.20E+00,1,0,7.73,8.95,10,1,9,3  4  2,89,1.13E+01
7,interference,interference,4,4,1,20130724T114749,3,1.20E+00,1,1,3.25,3.76,7,1,7,3  3  1,68,6.11E+00
7,interference,interference,4,5,1,20130724T114749,2.30E+00,1.20E+00,2,1,3.94,4.49,4,1,4,1  1  2,98,6.66E+00
7,interference,interference,4,6,1,20130724T114749,3.74E+00,1.20E+00,3,0,4.72,7.41,15,1,13,4  4  5,71,1.01E+01
7,interference,interference,4,7,1,20130724T114749,2.30E+00,1.20E+00,2,1,3.87,4.29,4,1,4,1  2  1,97,6.54E+00
7,interference,interference,4,8,1,20130724T114749,3.74E+00,1.20E+00,3,1,5.13,5.52,7,1,7,2  3  2,101,7.66E+00
7,interference,interference,4,9,1,20130724T114749,5.28E+00,1.20E+00,4,1,5.54,6.08,11,1,11,1  6  4,81,8.56E+00
7,interference,interference,4,10,1,20130724T114749,6.90E+00,1.20E+00,5,1,3.99,4.81,11,1,11,2  8  1,99,6.98E+00
7,interference,interference,4,11,1,20130724T114749,8.59E+00,1.20E+00,6,0,7.77,8.14,23,1,18,2  7  9,69,1.05E+01
7,interference,interference,4,12,1,20130724T114749,6.90E+00,1.20E+00,5,0,7.47,8.16,17,1,14,6  4  4,89,1.08E+01
7,interference,interference,4,13,1,20130724T114749,5.28E+00,1.20E+00,4,1,1.63,2.08,12,1,12,5  1  6,88,4.56E+00
7,interference,interference,4,14,1,20130724T114749,6.90E+00,1.20E+00,5,0,3.38,3.84,16,1,18,7  3  8,85,6.28E+00
7,interference,interference,4,15,1,20130724T114749,5.28E+00,1.20E+00,4,1,4.82,5.32,10,1,10,4  4  2,97,7.76E+00
7,interference,interference,4,16,1,20130724T114749,6.90E+00,1.20E+00,5,1,5.92,6.39,13,1,13,2  6  5,96,8.79E+00
7,interference,interference,4,17,1,20130724T114749,8.59E+00,1.20E+00,6,0,25.66,26.29,21,1,22,7  9  6,94,2.89E+01
7,interference,interference,4,18,1,20130724T114749,6.90E+00,1.20E+00,5,1,3.45,4.06,15,1,15,4  8  3,94,6.50E+00
7,interference,interference,4,19,1,20130724T114749,8.59E+00,1.20E+00,6,1,3.68,4.3,20,1,20,3  10   7,94,6.76E+00
7,interference,interference,4,20,1,20130724T114749,1.03E+01,1.20E+00,7,1,2.87,3.58,19,1,19,11   5   3,81,6.13E+00
7,interference,interference,4,21,1,20130724T114749,1.21E+01,1.20E+00,8,1,8.46,9.31,31,1,31,9  10  12,98,1.17E+01
7,interference,interference,4,22,1,20130724T114749,1.40E+01,1.20E+00,9,1,8.33,9.12,27,1,27,15   8   4,92,1.17E+01
7,interference,interference,4,23,1,20130724T114749,1.58E+01,1.20E+00,10,1,11.67,12.38,27,1,27,9   1  17,89,1.50E+01
7,interference,interference,4,24,1,20130724T114749,1.78E+01,1.20E+00,11,0,10.54,11.29,28,1,38,14  18   6,74,1.41E+01
7,interference,interference,4,25,1,20130724T114749,1.58E+01,1.20E+00,10,0,14.2,14.73,32,1,31,5  17   9,97,1.75E+01
7,interference,interference,4,26,1,20130724T114749,1.40E+01,1.20E+00,9,1,5.76,6.43,27,1,27,10   2  15,100,8.86E+00
7,interference,interference,4,27,1,20130724T114749,1.58E+01,1.20E+00,10,1,12.72,13.43,27,1,27,1  11  15,99,1.60E+01
7,interference,interference,4,28,1,20130724T114749,1.78E+01,1.20E+00,11,0,14.93,15.5,31,1,30,4  19   7,92,1.82E+01
7,interference,interference,4,29,1,20130724T114749,1.58E+01,1.20E+00,10,0,18.22,18.77,36,1,34,15   2  17,96,2.14E+01
7,interference,interference,4,30,1,20130724T114749,1.40E+01,1.20E+00,9,0,7.97,8.63,21,1,31,14  13   4,87,1.14E+01
7,interference,interference,4,31,1,20130724T114749,1.21E+01,1.20E+00,8,1,6.32,7,17,1,17,11   4   2,85,9.40E+00
7,interference,interference,4,32,1,20130724T114749,1.40E+01,1.20E+00,9,1,5.37,5.84,21,1,21,14   2   5,97,8.39E+00
7,interference,interference,4,33,1,20130724T114749,1.58E+01,1.20E+00,10,1,10.51,11.01,24,1,24,2  15   7,92,1.35E+01
7,interference,interference,4,34,1,20130724T114749,1.78E+01,1.20E+00,11,1,19.43,20.03,47,1,47,18  13  16,94,2.28E+01
7,interference,interference,4,35,1,20130724T114749,1.97E+01,1.20E+00,12,1,28.75,29.14,32,1,32,19   6   7,78,3.18E+01
7,interference,interference,4,36,1,20130724T114749,2.17E+01,1.20E+00,13,1,16.41,16.97,57,1,57,18  18  21,97,1.98E+01
7,interference,interference,4,37,1,20130724T114749,2.37E+01,1.20E+00,14,1,12.7,13.23,55,1,55,25   8  22,99,1.58E+01
7,interference,interference,4,38,1,20130724T114749,2.58E+01,1.20E+00,15,0,22.61,23.58,47,1,48,2  27  19,101,2.62E+01
7,interference,interference,4,39,1,20130724T114749,2.37E+01,1.20E+00,14,0,30,30.09,-1,1,63,15  25  23,97,3.30E+01
7,stillhands,stillhands,3,1,0,20130724T113655,3,1.20E+00,1,1,4.27,4.65,6,1,6,1  1  4,-1,7.74E+00
7,stillhands,stillhands,3,2,0,20130724T113655,3,1.20E+00,1,1,3.03,3.77,7,1,7,2  2  3,-1,6.26E+00
7,stillhands,stillhands,3,3,0,20130724T113655,3,1.20E+00,1,1,1.28,1.69,8,1,8,4  2  2,-1,4.31E+00
7,stillhands,stillhands,3,4,0,20130724T113655,2.30E+00,1.20E+00,2,1,0.79,1.19,5,1,5,1  2  2,-1,3.66E+00
7,stillhands,stillhands,3,5,0,20130724T113655,3.74E+00,1.20E+00,3,1,1.37,1.88,10,1,10,1  4  5,-1,4.74E+00
7,stillhands,stillhands,3,6,0,20130724T113655,5.28E+00,1.20E+00,4,1,6.18,6.55,13,1,13,4  4  5,-1,9.54E+00
7,stillhands,stillhands,3,7,0,20130724T113655,6.90E+00,1.20E+00,5,1,4,4.57,14,1,14,6  2  6,-1,7.41E+00
7,stillhands,stillhands,3,8,0,20130724T113655,8.59E+00,1.20E+00,6,1,4.54,5.07,18,1,18,3  10   5,-1,7.90E+00
7,stillhands,stillhands,3,9,0,20130724T113655,1.03E+01,1.20E+00,7,0,11.32,11.72,22,1,21,4  9  8,-1,1.45E+01
7,stillhands,stillhands,3,10,0,20130724T113655,8.59E+00,1.20E+00,6,0,1.64,2.07,11,1,12,9  2  1,-1,4.70E+00
7,stillhands,stillhands,3,11,0,20130724T113655,6.90E+00,1.20E+00,5,0,15.35,16.29,17,1,16,3  8  5,-1,1.91E+01
7,stillhands,stillhands,3,12,0,20130724T113655,5.28E+00,1.20E+00,4,1,14.63,15,13,1,13,5  4  4,-1,1.91E+01
7,stillhands,stillhands,3,13,0,20130724T113655,6.90E+00,1.20E+00,5,1,2.88,3.76,12,1,12,3  6  3,-1,6.55E+00
7,stillhands,stillhands,3,14,0,20130724T113655,8.59E+00,1.20E+00,6,1,5.45,5.87,14,1,14,2  4  8,-1,8.52E+00
7,stillhands,stillhands,3,15,0,20130724T113655,1.03E+01,1.20E+00,7,1,2.71,3.17,20,1,20,9   1  10,-1,5.86E+00
7,stillhands,stillhands,3,16,0,20130724T113655,1.21E+01,1.20E+00,8,1,5.5,5.87,20,1,20,6  12   2,-1,8.52E+00
7,stillhands,stillhands,3,17,0,20130724T113655,1.40E+01,1.20E+00,9,1,5.04,5.47,21,1,21,5  13   3,-1,8.36E+00
7,stillhands,stillhands,3,18,0,20130724T113655,1.58E+01,1.20E+00,10,1,5.14,5.76,38,1,38,17  11  10,-1,8.71E+00
7,stillhands,stillhands,3,19,0,20130724T113655,1.78E+01,1.20E+00,11,0,13.07,13.6,32,1,33,17   3  13,-1,1.66E+01
7,stillhands,stillhands,3,20,0,20130724T113655,1.58E+01,1.20E+00,10,0,13.61,14.2,35,1,36,4  17  15,-1,1.74E+01
7,stillhands,stillhands,3,21,0,20130724T113655,1.40E+01,1.20E+00,9,1,11.04,11.9,25,1,25,14   3   8,-1,1.48E+01
7,stillhands,stillhands,3,22,0,20130724T113655,1.58E+01,1.20E+00,10,1,2.99,3.48,34,1,34,16  16   2,-1,6.39E+00
7,stillhands,stillhands,3,23,0,20130724T113655,1.78E+01,1.20E+00,11,1,6.44,6.85,23,1,23,5   1  17,-1,9.81E+00
7,stillhands,stillhands,3,24,0,20130724T113655,1.97E+01,1.20E+00,12,1,24.95,25.74,41,1,41,9  19  13,-1,2.87E+01
7,stillhands,stillhands,3,25,0,20130724T113655,2.17E+01,1.20E+00,13,0,8.7,9.63,42,1,41,22   6  13,-1,1.26E+01
7,stillhands,stillhands,3,26,0,20130724T113655,1.97E+01,1.20E+00,12,1,7.78,8.24,26,1,26,6  19   1,-1,1.11E+01
7,stillhands,stillhands,3,27,0,20130724T113655,2.17E+01,1.20E+00,13,1,2.06,2.89,28,1,28,21   1   6,-1,5.80E+00
7,stillhands,stillhands,3,28,0,20130724T113655,2.37E+01,1.20E+00,14,1,9.08,9.94,58,1,58,24  23  11,-1,1.30E+01
7,stillhands,stillhands,3,29,0,20130724T113655,2.58E+01,1.20E+00,15,1,8.14,8.94,55,1,55,20  25  10,-1,1.18E+01
7,stillhands,stillhands,3,30,0,20130724T113655,2.79E+01,1.20E+00,16,1,9.76,10.24,43,1,43,15   1  27,-1,1.32E+01
7,stillhands,stillhands,3,31,0,20130724T113655,3.00E+01,1.20E+00,17,1,29.37,29.9,67,1,67,28   9  30,-1,3.28E+01
7,stillhands,stillhands,3,32,0,20130724T113655,3.21E+01,1.20E+00,18,1,22.64,23.14,64,1,64,32   3  29,-1,2.61E+01
7,stillhands,stillhands,3,33,0,20130724T113655,3.42E+01,1.20E+00,19,0,25.94,26.43,63,1,74,25  16  33,-1,2.95E+01
7,stillhands,stillhands,3,34,0,20130724T113655,3.21E+01,1.20E+00,18,1,14.63,15.49,48,1,48,12   4  32,-1,1.84E+01
7,stillhands,stillhands,3,35,0,20130724T113655,3.42E+01,1.20E+00,19,0,19.69,20.16,53,1,73,34   8  31,-1,2.31E+01
8,baseline,baseline,2,1,0,20130724T163208,3,1.20E+00,1,1,1.71,2.01,4,1,4,1  1  2,-1,4.80E+00
8,baseline,baseline,2,2,0,20130724T163208,3,1.20E+00,1,1,2.02,2.29,7,1,7,2  2  3,-1,4.79E+00
8,baseline,baseline,2,3,0,20130724T163208,3,1.20E+00,1,1,4.56,4.87,8,1,8,3  2  3,-1,7.56E+00
8,baseline,baseline,2,4,0,20130724T163208,2.30E+00,1.20E+00,2,1,3.34,3.58,5,1,5,1  2  2,-1,6.00E+00
8,baseline,baseline,2,5,0,20130724T163208,3.74E+00,1.20E+00,3,1,8.32,8.64,11,1,11,5  2  4,-1,1.15E+01
8,baseline,baseline,2,6,0,20130724T163208,5.28E+00,1.20E+00,4,1,3.92,4.18,8,1,8,6  1  1,-1,6.82E+00
8,baseline,baseline,2,7,0,20130724T163208,6.90E+00,1.20E+00,5,1,4.1,4.37,9,1,9,1  7  1,-1,7.11E+00
8,baseline,baseline,2,8,0,20130724T163208,8.59E+00,1.20E+00,6,1,8.3,8.65,21,1,21,8  8  5,-1,1.13E+01
8,baseline,baseline,2,9,0,20130724T163208,1.03E+01,1.20E+00,7,1,7.84,8.34,24,1,24,11   8   5,-1,1.11E+01
8,baseline,baseline,2,10,0,20130724T163208,1.21E+01,1.20E+00,8,1,7.86,8.35,30,1,30,12  11   7,-1,1.12E+01
8,baseline,baseline,2,11,0,20130724T163208,1.40E+01,1.20E+00,9,1,3.26,3.68,30,1,30,14   6  10,-1,6.62E+00
8,baseline,baseline,2,12,0,20130724T163208,1.58E+01,1.20E+00,10,1,13.02,13.5,31,1,31,12   4  15,-1,1.65E+01
8,baseline,baseline,2,13,0,20130724T163208,1.78E+01,1.20E+00,11,1,14.37,14.79,26,1,26,17   3   6,-1,1.78E+01
8,baseline,baseline,2,14,0,20130724T163208,1.97E+01,1.20E+00,12,1,11.32,11.72,33,1,33,12  19   2,-1,1.44E+01
8,baseline,baseline,2,15,0,20130724T163208,2.17E+01,1.20E+00,13,1,12.1,12.61,40,1,40,13  21   6,-1,1.57E+01
8,baseline,baseline,2,16,0,20130724T163208,2.37E+01,1.20E+00,14,1,7.56,7.95,44,1,44,23  14   7,-1,1.10E+01
8,baseline,baseline,2,17,0,20130724T163208,2.58E+01,1.20E+00,15,1,17.59,18.08,55,1,55,23   7  25,-1,2.12E+01
8,baseline,baseline,2,18,0,20130724T163208,2.79E+01,1.20E+00,16,0,24.16,24.74,64,1,74,28  21  25,-1,2.78E+01
8,baseline,baseline,2,19,0,20130724T163208,2.58E+01,1.20E+00,15,0,9.92,10.41,64,1,65,24  15  26,-1,1.36E+01
8,baseline,baseline,2,20,0,20130724T163208,2.37E+01,1.20E+00,14,1,25.08,25.63,58,1,58,23  18  17,-1,2.88E+01
8,baseline,baseline,2,21,0,20130724T163208,2.58E+01,1.20E+00,15,1,18.7,19.17,55,1,55,17  12  26,-1,2.22E+01
8,baseline,baseline,2,22,0,20130724T163208,2.79E+01,1.20E+00,16,0,30,30.1,-1,1,50,13   9  28,-1,3.30E+01
8,baseline,baseline,2,23,0,20130724T163208,2.58E+01,1.20E+00,15,1,9.12,9.63,43,1,43,4  27  12,-1,1.26E+01
8,baseline,baseline,2,24,0,20130724T163208,2.79E+01,1.20E+00,16,0,24.71,25.23,46,1,65,27  29   9,-1,2.82E+01
8,baseline,baseline,2,25,0,20130724T163208,2.58E+01,1.20E+00,15,1,22.67,23.14,55,1,55,27  19   9,-1,2.62E+01
8,baseline,baseline,2,26,0,20130724T163208,2.79E+01,1.20E+00,16,1,14.8,15.4,76,1,76,29  20  27,-1,1.84E+01
8,baseline,baseline,2,27,0,20130724T163208,3.00E+01,1.20E+00,17,1,22.92,23.34,51,1,51,17   3  31,-1,2.64E+01
8,baseline,baseline,2,28,0,20130724T163208,3.21E+01,1.20E+00,18,0,17.14,17.67,75,1,65,32  23  10,-1,2.07E+01
8,baseline,baseline,2,29,0,20130724T163208,3.00E+01,1.20E+00,17,1,16.61,16.98,45,1,45,5  29  11,-1,1.99E+01
8,baseline,baseline,2,30,0,20130724T163208,3.21E+01,1.20E+00,18,0,30,30.1,-1,1,51,6  12  33,-1,3.30E+01
8,blindfold,blindfold,4,1,0,20130724T165719,3,1.20E+00,1,1,0.69,1.15,4,1,4,1  1  2,-1,4.06E+00
8,blindfold,blindfold,4,2,0,20130724T165719,3,1.20E+00,1,1,2.35,2.78,8,1,8,3  2  3,-1,5.40E+00
8,blindfold,blindfold,4,3,0,20130724T165719,3,1.20E+00,1,1,2.91,3.17,8,1,8,2  3  3,-1,5.73E+00
8,blindfold,blindfold,4,4,0,20130724T165719,2.30E+00,1.20E+00,2,1,4.55,4.86,6,1,6,3  1  2,-1,7.40E+00
8,blindfold,blindfold,4,5,0,20130724T165719,3.74E+00,1.20E+00,3,1,15.24,15.69,10,1,10,5  2  3,-1,1.84E+01
8,blindfold,blindfold,4,6,0,20130724T165719,5.28E+00,1.20E+00,4,1,11.69,12.21,12,1,12,3  5  4,-1,1.51E+01
8,blindfold,blindfold,4,7,0,20130724T165719,6.90E+00,1.20E+00,5,1,6.97,7.53,18,1,18,5  5  8,-1,1.03E+01
8,blindfold,blindfold,4,8,0,20130724T165719,8.59E+00,1.20E+00,6,1,5.07,5.46,20,1,20,6  10   4,-1,8.32E+00
8,blindfold,blindfold,4,9,0,20130724T165719,1.03E+01,1.20E+00,7,1,5.82,6.25,21,1,21,2   8  11,-1,8.76E+00
8,blindfold,blindfold,4,10,0,20130724T165719,1.21E+01,1.20E+00,8,1,11.04,11.52,31,1,31,12  10   9,-1,1.43E+01
8,blindfold,blindfold,4,11,0,20130724T165719,1.40E+01,1.20E+00,9,0,14.98,15.4,46,1,41,15  13  13,-1,1.85E+01
8,blindfold,blindfold,4,12,0,20130724T165719,1.21E+01,1.20E+00,8,1,8.98,9.53,35,1,35,12  13  10,-1,1.23E+01
8,blindfold,blindfold,4,13,0,20130724T165719,1.40E+01,1.20E+00,9,1,12.32,12.82,25,1,25,13   1  11,-1,1.56E+01
8,blindfold,blindfold,4,14,0,20130724T165719,1.58E+01,1.20E+00,10,1,4.75,5.36,28,1,28,2  16  10,-1,8.09E+00
8,blindfold,blindfold,4,15,0,20130724T165719,1.78E+01,1.20E+00,11,1,9.07,9.54,32,1,32,18   4  10,-1,1.24E+01
8,blindfold,blindfold,4,16,0,20130724T165719,1.97E+01,1.20E+00,12,1,18.08,18.78,37,1,37,13   3  21,-1,2.18E+01
8,blindfold,blindfold,4,17,0,20130724T165719,2.17E+01,1.20E+00,13,1,10.12,10.72,39,1,39,9   7  23,-1,1.37E+01
8,blindfold,blindfold,4,18,0,20130724T165719,2.37E+01,1.20E+00,14,0,30,30.1,-1,1,48,23  16   9,-1,3.31E+01
8,blindfold,blindfold,4,19,0,20130724T165719,2.17E+01,1.20E+00,13,1,11.21,11.72,45,1,45,14   8  23,-1,1.47E+01
8,blindfold,blindfold,4,20,0,20130724T165719,2.37E+01,1.20E+00,14,0,30,30.1,-1,1,51,8  25  18,-1,3.30E+01
